LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity
,,,(quality),(micron),(micron),(micron),(frame),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,
ID403977,403977,95,47.0,15.714469831054132,125.42994107892696,0.0,33.0,33,1.1609904180220074,1,,33221.04255319148,32843.0,32741.0,35272.0,1561389.0,658.4517069032279,35899.68085106382,35365.0,32638.0,41847.0,1687285.0,2036.696601878544,-0.82745023275359,-483.89020373422926,-0.8163832303387277,-156.73860495730563,0.03583488932652681,0.02685886918268496,1.5817351181671186,0.898563557732277,0.30779643445534055,1.760292974888694,4.234548813104236,10.750425745123062,0.4604321913359953,0.7931034482758655
ID427721,427721,95,89.0,17.171354222426487,122.18346808186838,0.0,52.0,52,1.6012301024772946,1,,33313.2159090909,32907.0,32598.0,35990.0,2931563.0,735.8179661330794,36064.5909090909,35648.0,32434.0,42686.0,3173684.0,2338.352891356244,-0.8288719559843161,-438.5735409155875,-0.8182368752407161,-138.85905980806072,0.05252045576965301,-0.0036341216723402236,2.072562470422208,1.3385402967517483,-0.6710607085290217,1.5483751034255149,8.054848285796067,19.625488383169767,0.2628005578606902,0.6862745098039207
ID400534,400534,95,39.0,15.067917509882854,125.74043789625678,0.0,30.0,30,1.0826291471264526,1,,33335.85365853657,33163.0,32748.0,34851.0,1366770.0,596.1392690041316,35987.829268292684,35200.0,32594.0,42156.0,1475501.0,2204.62588552388,-0.8316114446303249,-552.3339419869928,-0.8225301316457493,-151.31358955006166,-0.02088187086034696,0.015107579219223843,1.2165628896021548,1.0941507238869885,0.49366095030937696,1.111878704681833,3.6822163592210684,9.534697653976409,0.5089853882784499,0.8333333333333334
ID429526,429526,95,98.0,17.059232334755567,122.12316005122788,0.0,51.0,51,1.6772018627757956,1,,33482.80208333333,33070.0,32393.0,37363.0,3214349.0,983.861571561576,36444.43749999999,36107.0,32743.0,44725.0,3498666.0,2405.0103175727913,-0.8291120430616328,-330.23230764970737,-0.8178350358680532,-136.06460411531276,-0.17393750609543582,-0.009372404495648958,2.359537980350895,1.2918940128939187,-0.4226550677987562,1.8264176138299388,8.837319262130558,18.2226688905817,0.3344309332832386,0.7300380228136883
ID395927,395927,95,21.0,14.081907094762727,126.3711498517693,0.0,28.0,28,0.7844393423707566,1,,33150.04761904762,32799.0,32728.0,34843.0,696151.0,612.2947391730943,35556.04761904762,35402.0,33648.0,40187.0,746677.0,1663.40137898796,-0.8309588604921759,-532.2807200142549,-0.8217000074159301,-197.01912385316976,0.017103250012771392,0.06403438401444524,1.2256484058935653,0.6685602455524551,0.43371681848705146,1.833265459690575,1.9331635885910488,9.531937420924315,0.2673721114185259,0.6176470588235297
ID391825,391825,95,36.0,14.95215354210269,125.89629484507903,0.0,26.0,26,1.0127068363706153,1,,33145.51428571429,32791.0,32517.0,35447.0,1160093.0,649.0613299866459,34714.77142857142,34753.0,32744.0,37895.0,1215017.0,1114.1369407254547,-0.8369970096741927,-524.4418695742439,-0.8311926682864877,-306.84293647336307,0.02654502379892507,-0.028771902350025285,1.5826082202074807,0.7028487941937102,0.21469695906527786,2.2517051082416777,3.22193931431843,10.621881972579699,0.35885935935723773,0.7777777777777785
ID410962,410962,95,99.0,16.146459547411858,124.90254262616757,0.0,40.0,40,1.6728284476063278,1,,33230.31958762887,32794.0,32551.0,36416.0,3223341.0,718.7448339871122,37011.55670103094,36138.0,32739.0,47999.0,3590121.0,3204.874568427861,-0.8264393049100298,-440.3006844088525,-0.8105101064430927,-98.79357318070393,0.06293236504109659,-0.08010630430453768,2.1207994385152285,1.6915735204242472,2.9915228854938807,1.2537435783360638,8.791291557640276,20.957931623471744,0.25151605305452135,0.6221498371335507
ID421073,421073,95,96.0,16.47401628078383,123.1187121142361,0.0,46.0,46,1.677201862775793,1,,33497.052083333336,33261.0,32577.0,36003.0,3215717.0,829.4123140709065,36405.14583333332,35610.0,32752.0,48235.0,3494894.0,2633.6304499549337,-0.829062099201978,-391.7552278077096,-0.8178610791831933,-124.14085097826225,0.08302034729481438,-0.12110524995249648,2.286198156772641,1.3666650885289593,2.540143859975448,1.6728298512647612,8.83731926213053,19.533175985078003,0.29106144634295655,0.7356321839080465
ID392669,392669,95,49.0,14.52928186364433,125.76397231924489,0.0,29.0,29,1.2043488964507294,1,,33063.07999999999,32797.0,32751.0,34809.0,1653154.0,444.76587925215074,35164.85999999999,34813.0,32694.0,40719.0,1758243.0,1740.9733614579295,-0.8315377090509921,-733.8733000198033,-0.8243964329709397,-189.6485527497172,-0.011964946155907735,-0.13453611430787832,1.71569313854291,0.9199572314605726,0.15306846271078278,1.864970544140389,4.556742744536068,12.122214214887377,0.3896731356229705,0.7388059701492554
ID436062,436062,95,90.0,17.806019289675785,121.61031905199343,0.0,54.0,54,1.6239437206896778,1,,33243.544444444444,32805.0,32581.0,35148.0,2991919.0,669.1099263260969,36488.444444444416,35820.0,32722.0,44922.0,3283960.0,2589.821225495105,-0.8320714341557954,-492.3521953246395,-0.8188268786116497,-127.3543789790459,0.0031572842933437826,-0.00641629753482836,2.1074159828822325,1.341285721616292,2.6955270342606714,1.5711909468049279,8.284986808247393,17.427164881766032,0.34280583451514757,0.7531380753138075
ID434970,434970,95,82.0,17.887468572395868,121.35405690369429,0.0,55.0,55,1.5358459603075743,1,,33477.91358024692,32922.0,32380.0,36439.0,2711711.0,1007.9391127137949,36776.66666666668,36216.0,32768.0,44834.0,2978910.0,2628.263029074526,-0.8320483759514249,-329.09285320555284,-0.8176175691416977,-125.45868997324591,0.0568620034614207,-0.03204619860730106,2.32378561701558,1.0429329173560882,2.7025831162453997,2.2281256812821173,7.41046042293239,20.889841617408504,0.21339525664331116,0.6793248945147684
ID435227,435227,95,59.0,18.68187253043988,120.45646307155747,0.0,59.0,59,1.3369483729998004,1,,33225.9193548387,32815.0,32580.0,35304.0,2060007.0,685.2226226344754,36999.79032258064,36933.0,32766.0,45016.0,2293987.0,2625.341789689811,-0.8300309348761334,-473.58692368357686,-0.8140985772099767,-123.43482028044164,-0.05690899260642711,0.08057227607849432,1.7505279276703714,1.1840013280303305,2.099038004627545,1.4784847670589167,5.6153799478121105,13.154534911352902,0.4077913553767027,0.7672955974842768
ID422502,422502,95,86.0,16.15653224465388,122.95729873576482,0.0,47.0,47,1.601230102477294,1,,33363.37499999998,33107.0,32671.0,36371.0,2935977.0,788.3475852882947,36660.102272727265,36115.0,32669.0,44090.0,3226089.0,2841.835415651291,-0.8275035155766136,-406.04281506204865,-0.8143445577484272,-113.16842179804893,0.06298623657805653,0.16439062099322208,1.9196597734500356,1.662066536570823,-0.0969613544913543,1.1549837092627346,8.054848285796059,20.003661446549845,0.2529578943454171,0.627240143369176
ID424870,424870,95,79.0,16.997606319700015,122.42576437926883,0.0,50.0,50,1.5069559958829282,1,,33322.35897435897,33033.0,32514.0,35348.0,2599144.0,650.9781446320181,36716.3717948718,36553.0,32217.0,42881.0,2863877.0,2257.9041259078163,-0.8315792141149068,-505.48382354080405,-0.8173679166797432,-145.55420984189627,0.13657715250108496,0.13381845499643216,1.9554668316694674,1.3132698776320566,-0.4044445859140162,1.4890060793866295,7.134294195990793,19.055166348049084,0.24690812954010707,0.6300813008130077
ID436518,436518,95,110.0,18.954786520339514,120.76860497713544,0.0,56.0,56,1.7623925658179915,1,,33148.22115384617,32793.0,32581.0,34918.0,3447415.0,566.7712669699598,36771.96153846154,36214.0,32335.0,45753.0,3824284.0,2699.188144476603,-0.832993168219708,-583.4311333550679,-0.8186195278850569,-122.97170867279567,0.03245853207380841,-0.053208285895516585,2.2954114268199635,1.4315783982384007,2.6444105340305706,1.6034130087772591,9.757873351935785,23.8542747275722,0.21549272237598383,0.6503067484662572
ID402535,402535,95,92.0,15.178096800471291,125.42462579023082,0.0,35.0,35,1.63294070765678,1,,33243.27173913045,32805.0,32632.0,35236.0,3058381.0,649.3470617975214,35921.956521739135,35216.0,31851.0,42623.0,3304820.0,2371.15728184187,-0.8262071922277051,-486.7590637795413,-0.8159622609901513,-134.33611980843173,-0.07378663625589138,0.10186294245466923,2.2901880367706267,1.2847025084951034,-0.38027160769146795,1.7826602046985538,8.37704221722791,15.678337173643255,0.42825315200296077,0.781115879828328
ID416805,416805,95,153.0,17.795973741140795,123.24449395915626,0.0,42.0,42,2.144862942139988,1,,33342.45859872613,32812.0,32621.0,36274.0,5234766.0,800.2200297614131,36568.71337579617,36076.0,32578.0,45429.0,5741288.0,2654.3620413965996,-0.8314047459396633,-410.9465631657939,-0.81768097854942,-123.57523125282526,-0.08812723579324366,0.10984454686321718,3.423630738734361,1.5453127922694907,2.589706512198058,2.2154936889549193,14.452699209942647,27.373687180154306,0.2423774591113813,0.6528066528066524
ID419557,419557,95,122.0,17.029137938868853,122.70877592530746,0.0,45.0,45,1.9100045212044943,1,,33435.51219512194,33014.0,32535.0,36524.0,4112568.0,881.0039110262238,36406.536585365844,36167.0,32526.0,45073.0,4478004.0,2727.5831952051058,-0.8283754110500247,-366.35981311231876,-0.8162094262922907,-118.55223010712318,0.017244965234119593,0.06336712878984771,2.5957427819146095,1.5406386395778997,-0.6270625546217846,1.684848552562452,11.460898418075534,23.824248913521856,0.25374067536548267,0.6518324607329842
ID412640,412640,95,99.0,16.168391215039755,125.15869198848961,0.0,38.0,38,1.703206543189689,1,,33434.989898989894,33103.0,32532.0,38609.0,3310064.0,925.272353671262,36707.55555555557,36015.0,32666.0,46236.0,3634048.0,2898.820218226093,-0.829145511478797,-350.7243890654803,-0.8163153195562438,-112.5509560759304,0.06196300480493009,-0.09457320276601025,2.1888594723936183,1.6240453460840456,-0.5685152010802782,1.3477822387604337,9.113485489072106,18.76396108124512,0.3252709839540694,0.7021276595744678
ID418144,418144,95,125.0,16.599158755346462,123.76187456575136,0.0,43.0,43,1.9138360286083063,1,,33478.584,33208.0,32465.0,36814.0,4184823.0,922.8016438734187,36600.22400000001,35707.0,32753.0,45682.0,4575028.0,2644.9124348698265,-0.8274361219218364,-347.9151183593173,-0.8155084155272856,-122.33601424616528,0.07224193965112118,-0.06940275863141977,2.345949452064232,1.7828902803843643,2.6339342470132707,1.315812575723101,11.506926122565819,20.090185850706085,0.35826244061439166,0.7309941520467839
ID410159,410159,95,63.0,15.671614507413205,125.75237307359808,0.0,37.0,37,1.3640697632286984,1,,33347.90625,32959.0,32700.0,35703.0,2134266.0,759.7227923592649,36876.78125,36717.0,32759.0,43691.0,2360114.0,2438.1459028229588,-0.8307117711906543,-430.79139033885883,-0.8158827317906019,-134.04682461613208,-0.09983895189964466,-0.031856250204762154,2.0003056809607633,1.0874894379489433,2.745824662542949,1.8393794101885117,5.845518470263427,18.88614352102164,0.20594266562865035,0.6135265700483098
ID431016,431016,95,125.0,18.6802881107487,121.3584591629581,0.0,53.0,53,1.906165312254952,1,,33254.0625,32807.0,32455.0,35549.0,4256520.0,715.2477325358241,36458.15625,36192.0,32277.0,47767.0,4666644.0,2657.681345247021,-0.8308630770245322,-456.7822810157036,-0.8169528822081422,-122.44918639343415,-0.01923714039735854,-0.00599552118702944,3.4684744167462767,1.1647885255626826,2.6936553963014065,2.9777717934427077,11.414870713585287,24.03620323521085,0.24828422440582548,0.6358974358974361
ID408116,408116,95,142.0,17.151652511841167,123.84707446162238,0.0,41.0,41,2.0469995080587338,1,,33456.63194444445,33053.0,32357.0,36377.0,4817755.0,870.2949885437147,36300.263888888876,36026.0,32773.0,42913.0,5227238.0,2170.3387379780115,-0.8302624116275705,-376.08246161358926,-0.8184414490503753,-150.79368816129085,-0.0032573503462158854,-0.03160436371006174,3.3642292308381756,1.4397621694196696,2.5076072486267784,2.3366562216273596,13.163923484215289,29.52876189307819,0.18971633994317197,0.6313465783664457
ID426483,426483,95,96.0,17.10945628678436,122.35685834335686,0.0,49.0,49,1.6684435686421641,1,,33439.09374999999,33163.0,31866.0,37748.0,3210153.0,978.0437411176832,36584.23958333333,36053.0,32685.0,43323.0,3512087.0,2472.1519359916356,-0.8300420030703772,-333.9524870418501,-0.8174800739702355,-132.56099678653547,0.035256748930683306,-0.015295997101839752,1.960744272960517,1.540393234880949,2.8850251246426537,1.272885538939708,8.745263853150016,17.726568649399997,0.3497304344065977,0.7480314960629909
ID394682,394682,95,20.0,14.681495820240288,125.83713246049098,0.0,27.0,27,0.7559046644427321,1,,33289.99999999999,32967.0,32577.0,34485.0,665800.0,656.3209259918024,36152.5,36003.0,33611.0,38889.0,723050.0,1312.6503723383466,-0.8207360407369895,-464.449029968222,-0.8094403390834491,-233.97698317025234,-0.011400215165140934,-0.1037027557440948,1.2542824256764784,0.6007245360525675,0.3953664690781813,2.0879493851183732,1.7950804751202742,7.533768042019304,0.3974379171184066,0.7222222222222231
ID413688,413688,95,71.0,16.292920619799048,124.83292785243194,0.0,39.0,39,1.4321837427032729,1,,33355.35714285714,33277.0,32557.0,35383.0,2334875.0,657.0011588835496,37722.21428571429,37568.0,32768.0,47079.0,2640555.0,3078.5019267228727,-0.8315063514418042,-501.0851028666909,-0.8143683561761782,-107.51192134959132,0.04925156779751399,-0.02471285099900263,1.5908215225912143,1.3824375485084002,-1.132844656220953,1.1507366277107078,6.443878628636843,12.912546215675874,0.4856612328699103,0.8092485549132948
ID407815,407815,97,48.0,112.62257693658287,76.28708737486245,0.0,36.0,36,1.1982508881717944,1,,33016.80392156864,32790.0,32745.0,34929.0,1683857.0,498.7773459012686,35367.62745098039,35075.0,32736.0,38806.0,1803749.0,1593.642280573458,-0.8266285277015855,-631.2349810820011,-0.8192899940516666,-201.23361553374224,-0.007347605705914937,-0.0043797012012371005,1.8969052240934712,1.0055448785283576,1.3123340327762034,1.8864451150799393,4.510715040045809,15.877645091174752,0.224844917888808,0.5212765957446807
ID399522,399522,97,22.0,113.92908180137826,75.74385451551059,0.0,35.0,35,0.8209441974759644,1,,33034.91304347827,32780.0,32749.0,34894.0,759803.0,603.2794402297766,34675.4347826087,34723.0,32425.0,36841.0,797535.0,1315.776052583934,-0.8307907964820154,-537.7152262501263,-0.8276274522141199,-253.06770106796318,-0.15143918835231485,0.10038477870538266,1.364963425944928,0.7220763566249517,-0.9344490282581082,1.890331144928892,2.11727440655211,7.153001134244862,0.5200084777414624,0.8363636363636369
ID421922,421922,97,16.0,109.88944306300115,67.61771552073387,0.0,47.0,47,0.7160918713516411,1,,32773.166666666664,32776.0,32728.0,32819.0,589917.0,23.205602771744594,35785.38888888889,35756.0,32754.0,41857.0,644137.0,2094.4619171095524,-0.8338510053378766,-14175.757893957281,-0.8228184112529214,-158.68967764548023,0.08195337349320779,-0.0369964522452866,1.1705942020429339,0.541226017694826,0.1200206695442814,2.1628564846691853,1.6109696571592316,6.5519244912246055,0.47158442926411953,0.7954545454545479
ID390656,390656,97,45.0,113.1210856979399,81.12096007249121,0.0,29.0,29,1.1672830951043978,1,,33174.97872340426,32802.0,32705.0,35038.0,1559224.0,710.7070114042808,35124.446808510635,34976.0,32627.0,37753.0,1650849.0,1408.1992788897742,-0.8286318654637364,-451.4208455153796,-0.8222284185815621,-230.7307716276918,-0.2319888660535351,-0.1119458493709516,1.5559622695724205,1.237290997351272,0.20866645735574996,1.2575556380054032,4.2805765175944686,12.766060628048127,0.3300641253543762,0.6000000000000005
ID406592,406592,97,24.0,109.87017916821533,73.78280398479966,0.0,41.0,41,0.8119718603448398,1,,33151.50000000001,32793.0,32745.0,34421.0,795636.0,626.6443412612794,35638.16666666667,35466.0,32459.0,39272.0,855316.0,1689.4305360777294,-0.8084767674238161,-446.6405382651539,-0.7985370379203021,-167.22640749417968,0.06589406443699145,-0.01639284049934655,0.9475133034502584,0.8120431539952141,0.41277045174265764,1.1668262933915983,2.0712467020618526,10.267085096260839,0.2469149413319851,0.6428571428571423
ID420224,420224,97,18.0,110.18707023756244,69.18226484294952,0.0,46.0,46,0.7262497102192107,1,,33022.222222222226,32801.0,32745.0,34230.0,594400.0,451.8502557205996,35715.944444444445,35543.0,32788.0,40721.0,642887.0,2074.9201110694025,-0.8366126081826046,-748.4238593784347,-0.8288974507072323,-166.7765854951028,-0.00710292356920456,0.017220645337551892,0.9996092455719993,0.6031005497359144,1.8106338224462517,1.6574503969689764,1.6569973616494804,6.818188589797545,0.4479129942693559,0.8999999999999991
ID407118,407118,97,18.0,109.4341730160115,73.30634365353518,0.0,39.0,39,0.7262497102192094,1,,32956.22222222222,32789.0,32750.0,35066.0,593212.0,557.2603737778297,35175.555555555555,35234.0,32729.0,38482.0,633160.0,1561.9985773218732,-0.8316568980998745,-584.3299209923551,-0.8242664199913929,-211.25314243171366,-0.0549641216952447,0.04811034735902089,0.9158795170574227,0.7158818914365874,1.2949150860284193,1.279372376942644,1.656997361649474,6.354624947282885,0.5156462148785854,0.8181818181818178
ID409548,409548,97,19.0,109.31943455491538,73.16617347167768,0.0,40.0,40,0.7461506472212441,1,,33165.84210526316,32803.0,32461.0,36080.0,630151.0,807.1411320317803,35700.52631578948,35615.0,32885.0,38586.0,678310.0,1345.676672756996,-0.830671380388612,-403.15349086655004,-0.8220739903868589,-245.1519541019586,-0.003973817409153632,0.1437942437940484,1.4688932990794095,0.5293084399698421,1.0406731883549256,2.7751178484195362,1.749052770630008,9.300155599667034,0.25411619704355304,0.5671641791044787
ID414890,414890,97,19.0,109.6017105252825,68.46410100746644,0.0,44.0,44,0.6953311595640598,1,,33073.41176470588,32788.0,32671.0,35693.0,562248.0,759.5086453444367,35728.88235294118,35537.0,32694.0,38685.0,607391.0,1730.6751169107729,-0.8186486810434247,-393.14532865421853,-0.8090744284767868,-174.96784909360036,-0.06534187974709092,-0.03481878985205773,1.252838407336503,0.48559964548348117,1.1839490776863297,2.5799821292890983,1.5189142481787,7.178305400365328,0.3704241194940116,0.7173913043478274
ID404969,404969,97,14.0,115.41123922413628,76.41131814466483,0.0,34.0,34,0.651829063444019,1,,32954.071428571435,32791.0,32754.0,34161.0,461357.0,431.8226958594704,34565.64285714286,34525.0,32709.0,37084.0,483919.0,1446.5989613383024,-0.8362832779548389,-779.6397657016961,-0.8339025139503121,-239.9267708413668,0.010577740417678276,-0.08057913288131491,0.8731915191701284,0.67219189028452,2.607789525611894,1.2990212047939629,1.3348034302176293,5.985590859682584,0.46818028615359714,0.7631578947368409
ID409033,409033,97,17.0,110.9664080989789,75.96759406084567,0.0,37.0,37,0.7057878539889231,1,,32899.705882352944,32785.0,32429.0,34579.0,559295.0,462.41414942477195,35717.11764705882,35523.0,34264.0,38098.0,607191.0,1135.4910767126785,-0.8379692989054219,-735.9048968354949,-0.8305155845242891,-308.27669247383255,-0.07264648364033834,0.0975134009683574,1.0519322917950045,0.7937195441545813,0.7275863206184943,1.3253198809857387,1.5649419526689399,9.013657512644254,0.2420505046565741,0.45945945945945765
ID411337,411337,97,19.0,110.4904765805616,75.72448309603877,0.0,38.0,38,0.7362674208268898,1,,33056.94736842105,32790.0,32759.0,34483.0,628082.0,519.215270457277,35638.89473684211,35375.0,34094.0,38674.0,677139.0,1205.3328214755938,-0.8326421023102428,-633.5157850519626,-0.8225339041381228,-274.0852427116718,0.03143743594853282,-0.006792711676323194,0.8315852265426295,0.7447691563250152,-0.4687500468736202,1.1165677572444044,1.7030250661397313,7.533768042019276,0.377056485471308,0.7254901960784317
ID423862,423862,97,16.0,110.81284582001551,67.29931945956866,0.0,49.0,49,0.6847147932410245,1,,33068.0,32804.0,32749.0,35369.0,529088.0,687.9358497224384,35702.3125,36125.0,32480.0,39039.0,571237.0,2000.6368558953088,-0.825050852376454,-453.37635759626,-0.8141349192298761,-156.33515743619037,0.03172399677485592,-0.002570156063635693,0.9759653221379806,0.5827132058184304,1.705209607496334,1.6748639165766306,1.472886543688423,6.749224035166271,0.4063230591759376,0.7619047619047631
ID423412,423412,97,19.0,111.26949286669658,65.24466400495288,0.0,50.0,50,0.7362674208268893,1,,32846.1052631579,32798.0,32729.0,33275.0,624076.0,152.12856212823638,35415.57894736842,34924.0,32783.0,39960.0,672896.0,1741.1659987168712,-0.8484246801225325,-2417.062694931657,-0.840056725447591,-213.66175611190366,0.046495449492428426,0.040658128699549906,1.012156992942516,0.7224757458430273,1.0055911122856378,1.4009563625716897,1.7030250661397293,10.247516873146127,0.20379504479251934,0.5211267605633777
ID395153,395153,97,17.0,113.05346174129636,80.87908208616724,0.0,28.0,28,0.7461506472212432,1,,32970.89473684211,32785.0,32751.0,35543.0,626447.0,647.3425072072951,34719.2105263158,34517.0,32495.0,37636.0,659665.0,1577.397490205073,-0.8315024983136716,-502.6858903699707,-0.8276056829449777,-211.32905467962487,-0.1199755363683839,-0.04737116709916326,1.0255106219640866,0.6839898038419264,0.5938823533214143,1.499306884698953,1.7490527706300034,7.021484910907648,0.44581517064868603,0.7037037037036997
ID398257,398257,97,24.0,115.84405951702647,78.99118182440169,0.0,31.0,31,0.8209441974759631,1,,33225.434782608696,32819.0,32757.0,34356.0,764185.0,581.8374363785314,35900.04347826087,35553.0,33208.0,39399.0,825701.0,1598.5936284537127,-0.8210132782109123,-523.8758452411449,-0.8112913213155603,-193.09536488639017,0.00992842946527111,0.06498817211251118,1.0950881819004028,0.7374777449312515,2.1020920873810116,1.484910140579887,2.1172744065521036,9.92653650880775,0.27001725842789526,0.6666666666666656
ID426929,426929,97,18.0,113.10809993207671,63.322688530021196,0.0,51.0,51,0.7057878539889224,1,,33260.777777777774,32810.0,32755.0,35364.0,598694.0,763.9338249409362,35511.5,35278.0,32731.0,38773.0,639207.0,1414.37744567125,-0.8263611429248519,-414.4094263688912,-0.8167882835686923,-223.8669315182389,0.027172203845102303,0.12043032296136905,0.8811135233136586,0.756094093319679,0.9799377297221558,1.1653490367119175,1.5649419526689368,9.427824823642347,0.22125092161707208,0.5573770491803257
ID390076,390076,97,31.0,111.59970407116354,82.09262160469734,0.0,26.0,26,0.953082656127476,1,,32885.90322580645,32787.0,32542.0,34714.0,1019463.0,382.23512439672606,35201.67741935483,35152.0,32787.0,39296.0,1091252.0,1533.1145072932804,-0.8315482077667756,-849.4170480983719,-0.8227751537296221,-213.1941685223361,0.028418771176154135,-0.0028983833958356837,1.2527120761919686,0.8073130282451335,1.1473915386092723,1.551705512439214,2.853717678396322,9.28545032869901,0.4159249062505367,0.7380952380952389
ID393404,393404,97,52.0,111.48641994144894,81.93560532672048,0.0,27.0,27,1.2403075040681126,1,,32967.07692307692,32798.0,32505.0,34987.0,1714288.0,502.1985720126287,35977.230769230766,35643.0,32555.0,42265.0,1870816.0,2112.6921457145863,-0.8330346961042238,-655.0460341488822,-0.8226839403094206,-158.0179624128668,-0.06652060009410135,-0.016106437022314835,1.5747418704311678,1.1955484666745972,0.31788819688083386,1.317171084507592,4.832908971477648,10.723074069997539,0.5281774645087801,0.7954545454545456
ID400700,400700,97,14.0,115.57514839795046,78.44797681500486,0.0,32.0,32,0.6518290634440211,1,,32871.8,32787.0,32758.0,33633.0,493077.0,242.23990469898104,35136.46666666667,34895.0,32736.0,38657.0,527047.0,1526.6298955854486,-0.8408552059655204,-1433.9584763175756,-0.8342592032790851,-231.69993054712037,-0.04299491514739339,-0.08054219047838296,0.9458993067853544,0.6385779467099556,-0.13842553155368745,1.48125896244736,1.334803430217638,7.0154881337392245,0.3408092623518236,0.630434782608696
ID390750,390750,97,32.0,107.26574796220545,82.76278433712828,0.0,25.0,25,0.9453652606444818,1,,32983.25806451613,32782.0,32710.0,35255.0,1022481.0,514.7401265196471,35530.77419354839,35364.0,32671.0,39680.0,1101454.0,1790.5732547553482,-0.8358142512615558,-652.3938187303996,-0.8271332857291244,-189.89201102313606,0.1447703257775385,0.0813370286643129,1.3536835597956238,0.8170087083978338,0.42872239527360523,1.656877761376886,2.807689973906063,9.319932606014614,0.40619396943955627,0.6931818181818215
ID417496,417496,97,40.0,109.58899765195099,69.16853039943865,0.0,43.0,43,1.0893745653288165,1,,33026.59999999999,32786.0,32202.0,37533.0,1321064.0,869.1654647581237,35512.65,35423.0,32649.0,42267.0,1420506.0,1974.5400444608579,-0.8353401158953065,-385.53777192989884,-0.8268890505725439,-171.818464629029,0.033319556306078406,0.045455836709746435,1.8133720186287863,0.7976751806340777,1.1937463341346872,2.2733213501607556,3.728244063711333,12.15084725453692,0.31732265263294124,0.7297297297297298
ID415751,415751,98,163.0,34.75456256257562,91.97402974076938,0.0,42.0,42,2.188812690586876,1,,33040.69938650308,32791.0,32374.0,36028.0,5385634.0,585.5113322428581,36721.06134969325,36311.0,32441.0,47216.0,5985533.0,2421.0464314782307,-0.8295935016143312,-549.4435903087228,-0.8146704636807872,-133.3458285122045,0.04648655793462676,0.12284988678240348,2.7691663931607993,1.9577372253204093,0.2171977926464299,1.4144729728513943,15.051059368316057,24.691432281096024,0.31023041019456005,0.7062634989200859
ID422087,422087,98,171.0,34.35352326298357,91.8129477065921,0.0,47.0,47,2.2384519416637287,1,,33181.87647058823,32796.0,32339.0,35857.0,5640919.0,725.9818342792372,37083.6470588235,36249.0,32748.0,48143.0,6304220.0,3535.6485799090106,-0.8311255712768044,-449.89165304098304,-0.8158296338670452,-92.92296676974675,-0.0062470536636543205,-0.024904229204466898,2.7238493861538027,1.887813813248041,0.1680792921679628,1.4428591246863147,15.741474935670016,21.12126890071414,0.44341999710562374,0.8047058823529408
ID430402,430402,98,185.0,33.56129399539504,92.12635106088025,0.0,53.0,53,2.331426220811722,1,,33183.43548387097,32791.0,32479.0,37641.0,6172119.0,862.8681391411436,38092.51612903227,37216.0,32743.0,55715.0,7085208.0,3876.1866552353918,-0.8310037560073202,-378.20985701235685,-0.80935202541072,-83.43922004564476,0.03478245967790734,0.014600486165034373,3.2002265134002092,1.7271658248158521,0.12174724505484455,1.8528773945266157,17.076278365887656,25.49878105518009,0.3300382305071777,0.7893617021276594
